,client_id,filepath,group,label
1502,533,face-station/25.06.18/533_06_018_1_14,train,attack
1673,64,face-station/30.04.18/064_05_000_0_00,train,bonafide
1674,64,face-station/01.05.18/064_06_000_0_00,train,bonafide
1675,64,face-station/03.05.18/064_07_000_0_00,train,bonafide
1676,64,face-station/28.06.18/064_04_007_2_75,train,attack
1677,64,face-station/28.06.18/064_06_000_2_75,train,attack
1678,64,face-station/28.06.18/064_04_000_2_75,train,attack
1679,64,face-station/28.06.18/064_01_003_2_75,train,attack
1680,64,face-station/28.06.18/064_06_003_2_75,train,attack
1681,64,face-station/28.06.18/064_01_000_2_75,train,attack
1682,64,face-station/28.06.18/064_05_000_2_75,train,attack
1683,64,face-station/28.06.18/064_07_000_2_75,train,attack
1684,64,face-station/02.07.18/064_05_064_2_75,train,attack
1685,64,face-station/02.07.18/064_07_007_2_75,train,attack
1686,64,face-station/03.07.18/064_06_064_2_75,train,attack
1687,64,face-station/04.07.18/064_05_073_2_75,train,attack
1688,64,face-station/05.07.18/064_07_073_2_75,train,attack
1689,106,face-station/30.04.18/106_05_064_2_95,train,attack
1690,106,face-station/01.05.18/106_05_065_2_99,train,attack
1691,106,face-station/04.05.18/106_07_003_2_99,train,attack
1692,106,face-station/04.05.18/106_06_038_2_99,train,attack
1693,106,face-station/07.05.18/106_06_002_2_95,train,attack
1694,106,face-station/16.05.18/106_07_004_2_95,train,attack
1695,106,face-station/28.05.18/106_07_000_2_95,train,attack
1696,106,face-station/28.05.18/106_07_000_2_99,train,attack
1697,106,face-station/28.05.18/106_06_000_2_99,train,attack
1698,106,face-station/28.05.18/106_05_000_2_99,train,attack
1699,106,face-station/28.05.18/106_04_000_2_99,train,attack
1700,106,face-station/29.05.18/106_04_000_2_95,train,attack
1701,106,face-station/29.05.18/106_05_000_2_95,train,attack
1702,106,face-station/29.05.18/106_06_000_2_95,train,attack
1703,106,face-station/06.06.18/106_04_018_2_95,train,attack
1704,106,face-station/06.06.18/106_04_018_2_99,train,attack
1705,106,face-station/22.06.18/106_01_000_2_95,train,attack
1706,106,face-station/22.06.18/106_01_000_2_99,train,attack
1707,106,face-station/25.06.18/106_07_019_2_95,train,attack
1708,106,face-station/25.06.18/106_07_019_2_99,train,attack
1709,106,face-station/25.06.18/106_05_004_2_95,train,attack
1710,106,face-station/25.06.18/106_05_004_2_99,train,attack
1711,106,face-station/25.06.18/106_06_018_2_95,train,attack
1712,106,face-station/25.06.18/106_06_018_2_99,train,attack
1713,106,face-station/25.06.18/106_01_006_2_95,train,attack
1714,106,face-station/25.06.18/106_01_006_2_99,train,attack
1741,104,face-station/30.04.18/104_05_064_2_93,train,attack
1742,104,face-station/01.05.18/104_05_065_2_97,train,attack
1743,104,face-station/04.05.18/104_06_038_2_97,train,attack
1744,104,face-station/04.05.18/104_07_003_2_97,train,attack
1745,104,face-station/07.05.18/104_06_002_2_93,train,attack
1746,104,face-station/16.05.18/104_07_004_2_93,train,attack
1747,104,face-station/28.05.18/104_06_000_2_97,train,attack
1748,104,face-station/28.05.18/104_05_000_2_97,train,attack
1749,104,face-station/28.05.18/104_07_000_2_97,train,attack
1750,104,face-station/28.05.18/104_04_000_2_97,train,attack
1751,104,face-station/28.05.18/104_07_000_2_93,train,attack
1752,104,face-station/29.05.18/104_04_000_2_93,train,attack
1753,104,face-station/29.05.18/104_05_000_2_93,train,attack
1754,104,face-station/29.05.18/104_06_000_2_93,train,attack
1755,104,face-station/06.06.18/104_04_018_2_93,train,attack
1756,104,face-station/06.06.18/104_04_018_2_97,train,attack
1757,104,face-station/22.06.18/104_01_000_2_97,train,attack
1758,104,face-station/22.06.18/104_01_000_2_93,train,attack
1759,104,face-station/25.06.18/104_07_019_2_93,train,attack
1760,104,face-station/25.06.18/104_07_019_2_97,train,attack
1761,104,face-station/25.06.18/104_05_004_2_93,train,attack
1762,104,face-station/25.06.18/104_05_004_2_97,train,attack
1763,104,face-station/25.06.18/104_06_018_2_93,train,attack
1764,104,face-station/25.06.18/104_06_018_2_97,train,attack
1765,104,face-station/25.06.18/104_01_006_2_93,train,attack
1766,104,face-station/25.06.18/104_01_006_2_97,train,attack
1793,65,face-station/01.05.18/065_07_000_0_00,train,bonafide
1794,65,face-station/01.05.18/065_05_000_0_00,train,bonafide
1795,65,face-station/01.05.18/065_06_000_0_00,train,bonafide
1886,69,face-station/15.05.18/069_05_000_0_00,train,bonafide
1887,69,face-station/15.05.18/069_05_000_0_02,train,bonafide
1888,69,face-station/16.05.18/069_07_000_0_00,train,bonafide
1889,69,face-station/22.05.18/069_06_000_0_00,train,bonafide
1890,68,face-station/22.05.18/068_05_000_0_00,train,bonafide
1891,68,face-station/22.05.18/068_05_000_0_01,train,bonafide
1892,68,face-station/22.05.18/068_06_000_0_00,train,bonafide
1893,68,face-station/22.05.18/068_06_000_0_01,train,bonafide
1894,68,face-station/23.05.18/068_07_000_0_00,train,bonafide
1895,68,face-station/23.05.18/068_07_000_0_01,train,bonafide
1931,108,face-station/28.06.18/108_01_003_2_77,train,attack
1932,108,face-station/28.06.18/108_04_007_2_77,train,attack
1933,108,face-station/28.06.18/108_06_000_2_77,train,attack
1934,108,face-station/28.06.18/108_06_003_2_77,train,attack
1935,108,face-station/28.06.18/108_04_000_2_77,train,attack
1936,108,face-station/28.06.18/108_01_000_2_77,train,attack
1937,108,face-station/28.06.18/108_05_000_2_77,train,attack
1938,108,face-station/28.06.18/108_07_000_2_77,train,attack
1939,108,face-station/02.07.18/108_07_007_2_77,train,attack
1940,108,face-station/02.07.18/108_05_064_2_77,train,attack
1941,108,face-station/03.07.18/108_06_064_2_77,train,attack
1942,108,face-station/04.07.18/108_05_073_2_77,train,attack
1943,108,face-station/05.07.18/108_07_073_2_77,train,attack
62,3,face-station/17.01.18/003_01_000_0_00,dev,bonafide
63,3,face-station/06.02.18/003_02_000_0_00,dev,bonafide
64,3,face-station/14.02.18/003_03_000_0_00,dev,bonafide
65,3,face-station/02.05.18/003_05_000_0_00,dev,bonafide
66,3,face-station/03.05.18/003_06_000_0_00,dev,bonafide
67,3,face-station/04.05.18/003_07_000_0_00,dev,bonafide
142,18,face-station/18.01.18/018_01_000_0_00,dev,bonafide
143,18,face-station/23.01.18/018_01_009_2_86,dev,attack
144,18,face-station/14.03.18/018_04_010_3_06,dev,attack
145,18,face-station/14.03.18/018_04_010_3_07,dev,attack
146,18,face-station/14.03.18/018_04_010_3_08,dev,attack
147,18,face-station/14.03.18/018_04_010_3_09,dev,attack
148,18,face-station/14.03.18/018_04_010_2_86,dev,attack
149,18,face-station/14.03.18/018_04_010_3_10,dev,attack
150,18,face-station/14.03.18/018_04_010_2_16,dev,attack
151,18,face-station/24.01.18/018_01_013_3_06,dev,attack
152,18,face-station/26.01.18/018_01_008_3_09,dev,attack
153,18,face-station/15.03.18/018_04_000_3_10,dev,attack
154,18,face-station/15.03.18/018_04_000_3_06,dev,attack
155,18,face-station/15.03.18/018_04_000_3_07,dev,attack
156,18,face-station/15.03.18/018_04_000_3_08,dev,attack
157,18,face-station/15.03.18/018_04_000_3_09,dev,attack
158,18,face-station/29.01.18/018_01_024_3_07,dev,attack
159,18,face-station/29.01.18/018_01_022_2_16,dev,attack
160,18,face-station/30.01.18/018_01_026_3_08,dev,attack
161,18,face-station/31.01.18/018_01_032_3_06,dev,attack
162,18,face-station/07.02.18/018_02_004_3_10,dev,attack
163,18,face-station/07.02.18/018_02_028_3_06,dev,attack
164,18,face-station/07.02.18/018_02_029_3_08,dev,attack
165,18,face-station/07.02.18/018_02_035_3_10,dev,attack
166,18,face-station/07.02.18/018_02_056_2_16,dev,attack
167,18,face-station/07.02.18/018_02_059_2_86,dev,attack
168,18,face-station/01.02.18/018_01_041_2_86,dev,attack
169,18,face-station/01.02.18/018_01_038_3_09,dev,attack
170,18,face-station/01.02.18/018_01_046_3_10,dev,attack
171,18,face-station/02.02.18/018_01_047_2_16,dev,attack
172,18,face-station/02.02.18/018_01_052_3_08,dev,attack
173,18,face-station/02.02.18/018_01_054_3_07,dev,attack
174,18,face-station/02.02.18/018_01_059_3_10,dev,attack
175,18,face-station/02.02.18/018_01_060_2_16,dev,attack
176,18,face-station/06.02.18/018_02_025_2_86,dev,attack
177,18,face-station/06.02.18/018_02_010_3_09,dev,attack
178,18,face-station/06.02.18/018_02_000_0_00,dev,bonafide
179,18,face-station/08.02.18/018_02_053_3_06,dev,attack
180,18,face-station/08.02.18/018_02_053_3_10,dev,attack
181,18,face-station/08.02.18/018_02_047_3_07,dev,attack
182,18,face-station/08.02.18/018_02_022_3_07,dev,attack
183,18,face-station/08.02.18/018_03_022_3_07,dev,attack
184,18,face-station/09.02.18/018_03_060_3_09,dev,attack
185,18,face-station/09.02.18/018_02_051_2_16,dev,attack
186,18,face-station/12.02.18/018_03_015_3_09,dev,attack
187,18,face-station/12.02.18/018_03_009_3_08,dev,attack
188,18,face-station/12.02.18/018_03_062_3_10,dev,attack
189,18,face-station/13.02.18/018_03_007_3_10,dev,attack
190,18,face-station/13.02.18/018_03_037_3_10,dev,attack
191,18,face-station/14.02.18/018_03_053_3_06,dev,attack
192,18,face-station/14.02.18/018_03_038_2_86,dev,attack
193,18,face-station/14.02.18/018_03_017_3_07,dev,attack
194,18,face-station/14.02.18/018_03_008_2_16,dev,attack
195,18,face-station/14.02.18/018_03_061_3_09,dev,attack
196,18,face-station/14.02.18/018_03_000_0_00,dev,bonafide
197,18,face-station/14.02.18/018_03_018_2_16,dev,attack
198,18,face-station/15.02.18/018_03_045_2_16,dev,attack
199,18,face-station/15.02.18/018_03_045_3_07,dev,attack
200,18,face-station/19.02.18/018_02_000_2_16,dev,attack
201,18,face-station/19.02.18/018_02_000_2_86,dev,attack
202,18,face-station/19.02.18/018_02_000_3_06,dev,attack
203,18,face-station/19.02.18/018_02_000_3_07,dev,attack
204,18,face-station/19.02.18/018_02_000_3_08,dev,attack
205,18,face-station/19.02.18/018_02_000_3_09,dev,attack
206,18,face-station/21.02.18/018_03_000_2_16,dev,attack
207,18,face-station/22.02.18/018_03_000_3_07,dev,attack
208,18,face-station/22.02.18/018_03_000_3_08,dev,attack
209,18,face-station/22.02.18/018_03_000_3_09,dev,attack
210,18,face-station/22.02.18/018_03_000_2_86,dev,attack
211,18,face-station/22.02.18/018_03_000_3_06,dev,attack
212,18,face-station/23.02.18/018_03_000_3_10,dev,attack
213,18,face-station/23.02.18/018_02_000_3_10,dev,attack
214,18,face-station/27.02.18/018_01_000_2_86,dev,attack
215,18,face-station/27.02.18/018_01_000_2_16,dev,attack
216,18,face-station/28.02.18/018_01_000_3_06,dev,attack
217,18,face-station/28.02.18/018_01_000_3_07,dev,attack
218,18,face-station/28.02.18/018_01_000_3_08,dev,attack
219,18,face-station/28.02.18/018_01_000_3_09,dev,attack
220,18,face-station/28.02.18/018_01_000_3_10,dev,attack
221,18,face-station/20.04.18/018_05_066_2_16,dev,attack
222,18,face-station/01.05.18/018_05_038_3_07,dev,attack
223,18,face-station/03.05.18/018_07_064_3_07,dev,attack
224,18,face-station/04.05.18/018_05_070_3_09,dev,attack
225,18,face-station/07.05.18/018_07_038_3_10,dev,attack
226,18,face-station/07.05.18/018_06_070_3_08,dev,attack
227,18,face-station/15.05.18/018_05_000_0_00,dev,bonafide
228,18,face-station/15.05.18/018_05_000_0_01,dev,bonafide
229,18,face-station/15.05.18/018_05_018_3_08,dev,attack
230,18,face-station/15.05.18/018_05_018_3_10,dev,attack
231,18,face-station/15.05.18/018_05_007_2_86,dev,attack
232,18,face-station/16.05.18/018_07_069_3_08,dev,attack
233,18,face-station/16.05.18/018_07_069_2_86,dev,attack
234,18,face-station/22.05.18/018_06_069_3_06,dev,attack
235,18,face-station/22.05.18/018_06_069_3_10,dev,attack
236,18,face-station/22.05.18/018_06_000_0_00,dev,bonafide
237,18,face-station/23.05.18/018_05_072_3_06,dev,attack
238,18,face-station/23.05.18/018_06_072_3_09,dev,attack
239,18,face-station/23.05.18/018_06_072_3_07,dev,attack
240,18,face-station/23.05.18/018_07_072_3_06,dev,attack
241,18,face-station/23.05.18/018_07_000_0_00,dev,bonafide
242,18,face-station/23.05.18/018_07_073_3_09,dev,attack
243,18,face-station/24.05.18/018_06_008_2_86,dev,attack
244,18,face-station/24.05.18/018_06_014_2_16,dev,attack
245,18,face-station/29.05.18/018_04_000_2_86,dev,attack
246,18,face-station/29.05.18/018_05_000_2_86,dev,attack
247,18,face-station/29.05.18/018_06_000_2_86,dev,attack
248,18,face-station/29.05.18/018_07_000_2_86,dev,attack
249,18,face-station/04.06.18/018_04_000_2_16,dev,attack
250,18,face-station/04.06.18/018_05_000_2_16,dev,attack
251,18,face-station/04.06.18/018_06_000_2_16,dev,attack
252,18,face-station/04.06.18/018_07_000_2_16,dev,attack
253,18,face-station/04.06.18/018_07_000_3_10,dev,attack
254,18,face-station/05.06.18/018_05_000_3_10,dev,attack
255,18,face-station/05.06.18/018_06_000_3_10,dev,attack
256,18,face-station/05.06.18/018_05_000_3_06,dev,attack
257,18,face-station/05.06.18/018_05_000_3_07,dev,attack
258,18,face-station/05.06.18/018_05_000_3_08,dev,attack
259,18,face-station/05.06.18/018_05_000_3_09,dev,attack
260,18,face-station/05.06.18/018_06_000_3_06,dev,attack
261,18,face-station/05.06.18/018_06_000_3_07,dev,attack
262,18,face-station/05.06.18/018_06_000_3_08,dev,attack
263,18,face-station/05.06.18/018_06_000_3_09,dev,attack
264,18,face-station/05.06.18/018_07_000_3_06,dev,attack
265,18,face-station/05.06.18/018_07_000_3_07,dev,attack
266,18,face-station/05.06.18/018_07_000_3_08,dev,attack
267,18,face-station/05.06.18/018_07_000_3_09,dev,attack
268,18,face-station/12.06.18/018_07_003_2_16,dev,attack
269,19,face-station/18.01.18/019_01_005_2_17,dev,attack
270,19,face-station/22.01.18/019_01_006_4_02,dev,attack
271,19,face-station/14.03.18/019_04_010_2_87,dev,attack
272,19,face-station/14.03.18/019_04_007_2_90,dev,attack
273,19,face-station/14.03.18/019_04_010_2_17,dev,attack
274,19,face-station/24.01.18/019_01_013_2_87,dev,attack
275,19,face-station/24.01.18/019_01_014_2_90,dev,attack
276,19,face-station/15.03.18/019_04_000_4_01,dev,attack
277,19,face-station/15.03.18/019_04_000_4_02,dev,attack
278,19,face-station/15.03.18/019_04_004_4_07,dev,attack
279,19,face-station/15.03.18/019_04_004_4_08,dev,attack
280,19,face-station/15.03.18/019_04_003_4_13,dev,attack
281,19,face-station/15.03.18/019_04_003_4_14,dev,attack
282,19,face-station/15.03.18/019_04_004_4_01,dev,attack
283,19,face-station/15.03.18/019_04_004_4_02,dev,attack
284,19,face-station/15.03.18/019_04_000_4_07,dev,attack
285,19,face-station/15.03.18/019_04_000_4_08,dev,attack
286,19,face-station/15.03.18/019_04_000_4_13,dev,attack
287,19,face-station/15.03.18/019_04_000_4_14,dev,attack
288,19,face-station/31.01.18/019_01_000_0_00,dev,bonafide
289,19,face-station/31.01.18/019_01_000_0_01,dev,bonafide
290,19,face-station/31.01.18/019_01_036_2_17,dev,attack
291,19,face-station/01.02.18/019_01_043_2_87,dev,attack
292,19,face-station/02.02.18/019_01_061_2_17,dev,attack
293,19,face-station/06.02.18/019_02_001_2_87,dev,attack
294,19,face-station/06.02.18/019_02_025_2_17,dev,attack
295,19,face-station/08.02.18/019_03_052_2_90,dev,attack
296,19,face-station/08.02.18/019_02_000_0_00,dev,bonafide
297,19,face-station/08.02.18/019_02_000_0_01,dev,bonafide
298,19,face-station/08.02.18/019_03_022_2_90,dev,attack
299,19,face-station/08.02.18/019_02_022_2_90,dev,attack
300,19,face-station/09.02.18/019_02_000_2_90,dev,attack
301,19,face-station/12.02.18/019_03_025_2_17,dev,attack
302,19,face-station/12.02.18/019_03_026_2_90,dev,attack
303,19,face-station/13.02.18/019_02_031_2_87,dev,attack
304,19,face-station/13.02.18/019_03_042_2_87,dev,attack
305,19,face-station/14.02.18/019_03_033_4_02,dev,attack
306,19,face-station/14.02.18/019_03_011_4_08,dev,attack
307,19,face-station/14.02.18/019_03_011_4_07,dev,attack
308,19,face-station/14.02.18/019_03_011_2_87,dev,attack
309,19,face-station/14.02.18/019_03_003_4_02,dev,attack
310,19,face-station/14.02.18/019_03_000_0_00,dev,bonafide
311,19,face-station/14.02.18/019_03_000_0_01,dev,bonafide
312,19,face-station/15.02.18/019_03_001_4_14,dev,attack
313,19,face-station/15.02.18/019_03_014_4_08,dev,attack
314,19,face-station/15.02.18/019_03_014_4_07,dev,attack
315,19,face-station/19.02.18/019_02_000_2_17,dev,attack
316,19,face-station/19.02.18/019_02_000_2_87,dev,attack
317,19,face-station/16.02.18/019_03_013_4_14,dev,attack
318,19,face-station/16.02.18/019_02_013_4_02,dev,attack
319,19,face-station/16.02.18/019_02_011_4_07,dev,attack
320,19,face-station/16.02.18/019_02_010_4_08,dev,attack
321,19,face-station/16.02.18/019_02_003_4_14,dev,attack
322,19,face-station/16.02.18/019_02_038_4_02,dev,attack
323,19,face-station/21.02.18/019_02_024_4_07,dev,attack
324,19,face-station/21.02.18/019_02_024_4_08,dev,attack
325,19,face-station/21.02.18/019_02_024_4_14,dev,attack
326,19,face-station/21.02.18/019_03_000_2_90,dev,attack
327,19,face-station/21.02.18/019_03_000_2_17,dev,attack
328,19,face-station/22.02.18/019_03_000_2_87,dev,attack
329,19,face-station/23.02.18/019_03_004_4_01,dev,attack
330,19,face-station/23.02.18/019_03_000_4_07,dev,attack
331,19,face-station/23.02.18/019_03_000_4_08,dev,attack
332,19,face-station/23.02.18/019_03_000_4_14,dev,attack
333,19,face-station/23.02.18/019_02_000_4_02,dev,attack
334,19,face-station/23.02.18/019_02_000_4_07,dev,attack
335,19,face-station/23.02.18/019_02_000_4_08,dev,attack
336,19,face-station/23.02.18/019_02_000_4_14,dev,attack
337,19,face-station/23.02.18/019_03_000_4_02,dev,attack
338,19,face-station/23.02.18/019_02_000_4_01,dev,attack
339,19,face-station/23.02.18/019_02_000_4_13,dev,attack
340,19,face-station/23.02.18/019_03_000_4_01,dev,attack
341,19,face-station/23.02.18/019_03_000_4_13,dev,attack
342,19,face-station/23.02.18/019_03_004_4_13,dev,attack
343,19,face-station/23.02.18/019_02_004_4_01,dev,attack
344,19,face-station/23.02.18/019_02_004_4_13,dev,attack
345,19,face-station/27.02.18/019_01_003_4_08,dev,attack
346,19,face-station/27.02.18/019_01_038_4_14,dev,attack
347,19,face-station/27.02.18/019_03_019_4_01,dev,attack
348,19,face-station/27.02.18/019_01_007_4_07,dev,attack
349,19,face-station/27.02.18/019_01_000_2_87,dev,attack
350,19,face-station/27.02.18/019_01_063_4_07,dev,attack
351,19,face-station/27.02.18/019_01_063_4_14,dev,attack
352,19,face-station/27.02.18/019_01_003_4_02,dev,attack
353,19,face-station/27.02.18/019_01_000_2_17,dev,attack
354,19,face-station/27.02.18/019_01_000_2_90,dev,attack
355,19,face-station/28.02.18/019_01_000_4_02,dev,attack
356,19,face-station/28.02.18/019_01_062_4_08,dev,attack
357,19,face-station/28.02.18/019_01_000_4_07,dev,attack
358,19,face-station/28.02.18/019_01_000_4_08,dev,attack
359,19,face-station/28.02.18/019_01_000_4_14,dev,attack
360,19,face-station/28.02.18/019_01_000_4_01,dev,attack
361,19,face-station/28.02.18/019_01_000_4_13,dev,attack
362,19,face-station/28.02.18/019_01_004_4_01,dev,attack
363,19,face-station/28.02.18/019_01_004_4_13,dev,attack
364,19,face-station/01.05.18/019_06_065_4_14,dev,attack
365,19,face-station/01.05.18/019_06_065_4_13,dev,attack
366,19,face-station/01.05.18/019_07_065_2_90,dev,attack
367,19,face-station/01.05.18/019_05_038_2_90,dev,attack
368,19,face-station/01.05.18/019_06_064_2_90,dev,attack
369,19,face-station/02.05.18/019_05_003_2_17,dev,attack
370,19,face-station/04.05.18/019_05_002_4_02,dev,attack
371,19,face-station/04.05.18/019_05_071_4_01,dev,attack
372,19,face-station/07.05.18/019_06_070_2_17,dev,attack
373,19,face-station/07.05.18/019_07_038_4_02,dev,attack
374,19,face-station/07.05.18/019_07_000_2_90,dev,attack
375,19,face-station/07.05.18/019_06_071_2_87,dev,attack
376,19,face-station/07.05.18/019_05_000_2_90,dev,attack
377,19,face-station/07.05.18/019_06_000_2_90,dev,attack
378,19,face-station/07.05.18/019_04_000_2_90,dev,attack
379,19,face-station/15.05.18/019_05_005_4_13,dev,attack
380,19,face-station/15.05.18/019_05_000_0_00,dev,bonafide
381,19,face-station/15.05.18/019_05_069_4_07,dev,attack
382,19,face-station/15.05.18/019_05_000_0_01,dev,bonafide
383,19,face-station/16.05.18/019_07_012_4_01,dev,attack
384,19,face-station/16.05.18/019_07_070_4_07,dev,attack
385,19,face-station/16.05.18/019_07_070_4_13,dev,attack
386,19,face-station/16.05.18/019_07_000_0_00,dev,bonafide
387,19,face-station/16.05.18/019_07_000_0_01,dev,bonafide
388,19,face-station/22.05.18/019_06_018_4_07,dev,attack
389,19,face-station/22.05.18/019_06_069_4_08,dev,attack
390,19,face-station/23.05.18/019_05_072_4_08,dev,attack
391,19,face-station/23.05.18/019_07_018_2_17,dev,attack
392,19,face-station/23.05.18/019_07_072_4_08,dev,attack
393,19,face-station/23.05.18/019_06_019_4_02,dev,attack
394,19,face-station/23.05.18/019_05_072_2_87,dev,attack
395,19,face-station/23.05.18/019_07_006_4_14,dev,attack
396,19,face-station/23.05.18/019_07_005_2_87,dev,attack
397,19,face-station/23.05.18/019_06_000_0_00,dev,bonafide
398,19,face-station/23.05.18/019_06_000_0_01,dev,bonafide
399,19,face-station/24.05.18/019_06_073_4_01,dev,attack
400,19,face-station/24.05.18/019_05_012_4_14,dev,attack
401,19,face-station/29.05.18/019_07_000_2_87,dev,attack
402,19,face-station/29.05.18/019_04_000_2_87,dev,attack
403,19,face-station/29.05.18/019_05_000_2_87,dev,attack
404,19,face-station/29.05.18/019_06_000_2_87,dev,attack
405,19,face-station/04.06.18/019_07_000_4_07,dev,attack
406,19,face-station/04.06.18/019_07_000_4_08,dev,attack
407,19,face-station/04.06.18/019_07_000_4_13,dev,attack
408,19,face-station/04.06.18/019_07_000_4_14,dev,attack
409,19,face-station/04.06.18/019_04_000_2_17,dev,attack
410,19,face-station/04.06.18/019_06_000_4_01,dev,attack
411,19,face-station/04.06.18/019_06_000_4_02,dev,attack
412,19,face-station/04.06.18/019_05_000_2_17,dev,attack
413,19,face-station/04.06.18/019_06_000_2_17,dev,attack
414,19,face-station/04.06.18/019_07_000_2_17,dev,attack
415,19,face-station/04.06.18/019_07_000_4_01,dev,attack
416,19,face-station/04.06.18/019_07_000_4_02,dev,attack
417,19,face-station/04.06.18/019_06_000_4_13,dev,attack
418,19,face-station/04.06.18/019_06_000_4_14,dev,attack
419,19,face-station/04.06.18/019_06_000_4_07,dev,attack
420,19,face-station/04.06.18/019_06_000_4_08,dev,attack
421,19,face-station/05.06.18/019_05_000_4_01,dev,attack
422,19,face-station/05.06.18/019_05_000_4_02,dev,attack
423,19,face-station/05.06.18/019_05_000_4_07,dev,attack
424,19,face-station/05.06.18/019_05_000_4_08,dev,attack
425,19,face-station/05.06.18/019_05_000_4_13,dev,attack
426,19,face-station/05.06.18/019_05_000_4_14,dev,attack
445,6,face-station/22.01.18/006_01_000_0_00,dev,bonafide
446,6,face-station/08.02.18/006_02_000_0_00,dev,bonafide
447,6,face-station/15.02.18/006_03_000_0_00,dev,bonafide
448,6,face-station/15.05.18/006_05_000_0_00,dev,bonafide
449,6,face-station/23.05.18/006_07_000_0_00,dev,bonafide
450,6,face-station/25.05.18/006_06_000_0_00,dev,bonafide
451,6,face-station/25.05.18/006_06_000_0_02,dev,bonafide
464,9,face-station/23.01.18/009_01_000_0_00,dev,bonafide
465,9,face-station/06.02.18/009_02_000_0_00,dev,bonafide
466,9,face-station/12.02.18/009_03_000_0_00,dev,bonafide
467,502,face-station/23.01.18/502_01_009_2_03,dev,attack
468,502,face-station/14.03.18/502_04_010_2_03,dev,attack
469,502,face-station/07.02.18/502_02_008_2_03,dev,attack
470,502,face-station/01.02.18/502_01_039_2_03,dev,attack
471,502,face-station/06.02.18/502_02_043_2_03,dev,attack
472,502,face-station/09.02.18/502_02_000_2_03,dev,attack
473,502,face-station/13.02.18/502_03_059_2_03,dev,attack
474,502,face-station/15.02.18/502_03_014_2_03,dev,attack
475,502,face-station/21.02.18/502_03_000_2_03,dev,attack
476,502,face-station/27.02.18/502_01_000_2_03,dev,attack
477,502,face-station/04.05.18/502_06_004_2_03,dev,attack
478,502,face-station/07.05.18/502_07_038_2_03,dev,attack
479,502,face-station/15.05.18/502_05_019_2_03,dev,attack
480,502,face-station/29.05.18/502_06_000_2_03,dev,attack
481,502,face-station/30.05.18/502_07_000_2_03,dev,attack
482,502,face-station/30.05.18/502_05_000_2_03,dev,attack
483,502,face-station/30.05.18/502_04_000_2_03,dev,attack
484,532,face-station/14.03.18/532_01_006_1_13,dev,attack
485,532,face-station/14.03.18/532_01_010_1_13,dev,attack
486,532,face-station/14.03.18/532_04_007_1_13,dev,attack
487,532,face-station/20.04.18/532_06_066_1_13,dev,attack
488,532,face-station/23.04.18/532_05_067_1_13,dev,attack
489,532,face-station/23.05.18/532_07_018_1_13,dev,attack
490,532,face-station/25.05.18/532_07_008_1_13,dev,attack
491,532,face-station/25.06.18/532_07_019_1_13,dev,attack
492,532,face-station/25.06.18/532_05_004_1_13,dev,attack
493,532,face-station/25.06.18/532_06_018_1_13,dev,attack
506,16,face-station/14.03.18/016_04_007_2_15,dev,attack
507,16,face-station/14.03.18/016_04_010_2_85,dev,attack
508,16,face-station/24.01.18/016_01_011_2_15,dev,attack
509,16,face-station/31.01.18/016_01_033_2_85,dev,attack
510,16,face-station/07.02.18/016_02_030_2_15,dev,attack
511,16,face-station/07.02.18/016_02_045_2_85,dev,attack
512,16,face-station/07.02.18/016_03_028_2_85,dev,attack
513,16,face-station/01.02.18/016_01_042_2_15,dev,attack
514,16,face-station/01.02.18/016_01_002_2_85,dev,attack
515,16,face-station/06.02.18/016_02_017_2_85,dev,attack
516,16,face-station/08.02.18/016_03_022_2_15,dev,attack
517,16,face-station/09.02.18/016_02_060_2_15,dev,attack
518,16,face-station/12.02.18/016_03_056_2_85,dev,attack
519,16,face-station/13.02.18/016_03_059_2_15,dev,attack
520,16,face-station/19.02.18/016_02_000_2_15,dev,attack
521,16,face-station/19.02.18/016_02_000_2_85,dev,attack
522,16,face-station/21.02.18/016_03_000_2_15,dev,attack
523,16,face-station/22.02.18/016_03_000_2_85,dev,attack
524,16,face-station/27.02.18/016_01_000_2_85,dev,attack
525,16,face-station/27.02.18/016_01_000_2_15,dev,attack
526,16,face-station/04.05.18/016_06_004_2_85,dev,attack
527,16,face-station/16.05.18/016_07_070_2_15,dev,attack
528,16,face-station/23.05.18/016_07_068_2_85,dev,attack
529,16,face-station/24.05.18/016_06_005_2_15,dev,attack
530,16,face-station/24.05.18/016_05_012_2_85,dev,attack
531,16,face-station/24.05.18/016_05_012_2_15,dev,attack
532,16,face-station/29.05.18/016_04_000_2_85,dev,attack
533,16,face-station/29.05.18/016_05_000_2_85,dev,attack
534,16,face-station/29.05.18/016_06_000_2_85,dev,attack
535,16,face-station/29.05.18/016_07_000_2_85,dev,attack
536,16,face-station/04.06.18/016_04_000_2_15,dev,attack
537,16,face-station/04.06.18/016_05_000_2_15,dev,attack
538,16,face-station/04.06.18/016_06_000_2_15,dev,attack
539,16,face-station/04.06.18/016_07_000_2_15,dev,attack
900,504,face-station/14.03.18/504_04_010_2_05,dev,attack
901,504,face-station/25.01.18/504_01_015_2_05,dev,attack
902,504,face-station/07.02.18/504_02_028_2_05,dev,attack
903,504,face-station/01.02.18/504_01_044_2_05,dev,attack
904,504,face-station/08.02.18/504_02_052_2_05,dev,attack
